,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.8126361655773421,0.18736383442265792,58.094207763671875,0.9444444444444444,0.3387096774193548,0.7674897119341564,0.06346194391735188,0.9348903576674609,0.36712793998582094,89.3854748603352,64.80446927374301
1,0.8126361655773421,0.18736383442265792,59.011404514312744,0.9299363057324841,0.3442622950819672,0.7556998737216047,0.06450230365370191,0.9507539963309878,0.3706766409310027,90.50279329608938,67.0391061452514
2,0.8126361655773421,0.18736383442265792,58.74295449256897,0.9578313253012049,0.3333333333333333,0.7783683754626349,0.06245461147421931,0.9577614860362654,0.33656039942088645,91.62011173184358,65.92178770949721
3,0.8126361655773421,0.18736383442265792,58.865771770477295,0.9299363057324841,0.3969465648854962,0.7556998737216047,0.07437343045784896,0.9434891721792716,0.4061650991937371,91.06145251396649,61.452513966480446
4,0.8126361655773421,0.18736383442265792,58.58475470542908,0.9570552147239264,0.3333333333333333,0.7777376799390513,0.06245461147421931,0.9567568236658504,0.3422473175129089,92.17877094972067,65.92178770949721
5,0.8126361655773421,0.18736383442265792,58.071124792099,0.95625,0.3548387096774194,0.7770833333333335,0.0664839412467496,0.9576658215164625,0.36962991840676773,92.73743016759776,64.80446927374301
6,0.8126361655773421,0.18736383442265792,58.79925584793091,0.9620253164556962,0.35714285714285715,0.7817765643528861,0.06691565515094927,0.9405123802651788,0.3607343164729548,91.62011173184358,64.80446927374301
7,0.8126361655773421,0.18736383442265792,58.44801688194275,0.9570552147239264,0.3858267716535433,0.7777376799390513,0.07228998335992314,0.9454969389875989,0.41385894341891794,91.06145251396649,62.56983240223464
8,0.8126361655773421,0.18736383442265792,58.927770137786865,0.9444444444444444,0.33587786259541985,0.7674897119341564,0.0629313642335645,0.9601988375343558,0.3302001572614709,90.50279329608938,65.92178770949721
9,0.8126361655773421,0.18736383442265792,58.71750617027283,0.9316770186335404,0.34615384615384615,0.7571144399788902,0.06485671191553544,0.9097051465360115,0.3780732931508113,89.94413407821229,63.687150837988824
