,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.4802804557405784,0.5197195442594216,53.22354197502136,0.6694915254237288,0.7428571428571429,0.32154369494496354,0.3860773757355703,0.6406800474961551,0.7582501370246929,94.3089430894309,65.85365853658537
1,0.4802804557405784,0.5197195442594216,52.85358142852783,0.6440677966101694,0.7572815533980582,0.30933317488376233,0.39357402380810563,0.6532354635030656,0.7907614172682037,92.6829268292683,68.29268292682927
2,0.4802804557405784,0.5197195442594216,52.91404318809509,0.6495726495726496,0.8207547169811321,0.3119770481733672,0.4265622674582045,0.6331254195753934,0.8194669254641939,89.4308943089431,63.41463414634146
3,0.4802804557405784,0.5197195442594216,53.144747734069824,0.6434782608695652,0.7333333333333333,0.30905003238958956,0.3811276657902425,0.6418545583100095,0.7616724138349784,92.6829268292683,69.91869918699187
4,0.4802804557405784,0.5197195442594216,52.97237491607666,0.6752136752136753,0.7766990291262136,0.32429193165389486,0.4036656654442109,0.6789955920699102,0.798642698153104,93.4959349593496,66.66666666666667
5,0.4802804557405784,0.5197195442594216,53.34006905555725,0.6551724137931034,0.7685185185185185,0.3146665054852065,0.3994140941993703,0.661760790012615,0.7465523823426857,91.869918699187,68.29268292682927
6,0.4802804557405784,0.5197195442594216,52.99386405944824,0.6608695652173913,0.7547169811320755,0.3174027359676866,0.3922411654788088,0.6640599829405954,0.7600009986537187,87.8048780487805,65.35433070866142
7,0.4802804557405784,0.5197195442594216,54.00303268432617,0.6666666666666666,0.7254901960784313,0.3201869704937189,0.37705143407056074,0.6683553001310775,0.7647642233606724,91.0569105691057,69.10569105691057
8,0.4802804557405784,0.5197195442594216,53.11392164230347,0.6974789915966386,0.77,0.33498552795351266,0.40018404907975463,0.6897037038997914,0.7651741481729004,93.4959349593496,69.91869918699187
9,0.4802804557405784,0.5197195442594216,54.00217652320862,0.6724137931034483,0.7378640776699029,0.32294720299797514,0.38348238217200037,0.6743481877616864,0.7470612000272764,88.6178861788618,67.47967479674797
