,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.4730878186968839,0.5269121813031161,69.67204737663269,0.5862068965517241,0.6132075471698113,0.27732734199472503,0.32310652627077874,0.5743794946847743,0.6234317876819515,82.47863247863248,72.22222222222223
1,0.4730878186968839,0.5269121813031161,69.57727885246277,0.5625,0.6310679611650486,0.2661118980169972,0.3325173959679859,0.589080393635808,0.6610724691589043,81.19658119658119,71.36752136752136
2,0.4730878186968839,0.5269121813031161,69.64463472366333,0.5542168674698795,0.6017699115044248,0.26219324891634527,0.31707989671337966,0.5693370788665755,0.5845847244250508,82.90598290598291,73.5042735042735
3,0.4730878186968839,0.5269121813031161,69.74616646766663,0.5294117647058824,0.6190476190476191,0.25045825695717383,0.3261837312828814,0.563427460191031,0.6389998630792147,82.90598290598291,71.36752136752136
4,0.4730878186968839,0.5269121813031161,69.77065825462341,0.5813953488372093,0.6464646464646465,0.27505105738190927,0.3406300970040347,0.5853933701706263,0.6411541709131706,82.47863247863248,72.64957264957265
5,0.4730878186968839,0.5269121813031161,69.61085510253906,0.5714285714285714,0.6262626262626263,0.27033589639821937,0.3299854064726586,0.5628294889456973,0.6239735685902222,82.90598290598291,72.22222222222223
6,0.4730878186968839,0.5269121813031161,69.78428053855896,0.5487804878048781,0.638095238095238,0.2596213639190217,0.33622015378389314,0.5699813544971807,0.6389023351468307,83.33333333333333,71.36752136752136
7,0.4730878186968839,0.5269121813031161,69.85605430603027,0.525,0.5892857142857143,0.24837110481586405,0.3105018211250506,0.5549155504099856,0.565352659753262,82.05128205128206,73.5042735042735
8,0.4730878186968839,0.5269121813031161,69.68012428283691,0.6071428571428571,0.6530612244897959,0.28723188992310805,0.34410591432040233,0.5745455792909524,0.6685001868081268,83.33333333333333,72.22222222222223
9,0.4730878186968839,0.5269121813031161,69.66174244880676,0.5764705882352941,0.660377358490566,0.2727212131311448,0.34796087444545404,0.5723685493153431,0.6565384742422676,82.90598290598291,72.22222222222223
