,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.5652435357787132,0.4347564642212868,1.6012217998504639,0.8853503184713376,0.8350515463917526,0.5004385444155487,0.3630440577517962,0.866897022834124,0.8573268296225653,93.11926605504587,65.75342465753425
1,0.5652435357787132,0.4347564642212868,1.6177051067352295,0.8875,0.8041237113402062,0.501653638003608,0.34959798153876676,0.8908531212594952,0.8709629824703451,92.20183486238533,64.6788990825688
2,0.5652435357787132,0.4347564642212868,1.6124584674835205,0.89937106918239,0.8195876288659794,0.5083636831217359,0.35632101964528146,0.8946342777569033,0.8694359605452491,92.20183486238533,66.05504587155963
3,0.5652435357787132,0.4347564642212868,1.6272978782653809,0.9144736842105263,0.8272251308900523,0.5169003386397444,0.35964147302075034,0.8912187072686704,0.868000130401368,93.11926605504587,64.6788990825688
4,0.5652435357787132,0.4347564642212868,1.604313850402832,0.9096774193548387,0.8260869565217391,0.5141892809341843,0.35914664435671523,0.9029632819661068,0.8639747845090547,93.11926605504587,67.43119266055047
5,0.5652435357787132,0.4347564642212868,1.620164394378662,0.8974358974358975,0.8210526315789474,0.5072698398014093,0.356957939044846,0.8905697960292543,0.8665369870647297,93.57798165137615,66.05504587155963
6,0.5652435357787132,0.4347564642212868,1.6038262844085693,0.8791946308724832,0.8153846153846154,0.496959081792023,0.3544937323650493,0.871821329673883,0.8692094545337127,91.28440366972477,64.6788990825688
7,0.5652435357787132,0.4347564642212868,1.6311864852905273,0.9025974025974026,0.8177083333333334,0.5101873472288386,0.35550398376428144,0.8938863609074895,0.8592150907647325,94.03669724770643,65.59633027522936
8,0.5652435357787132,0.4347564642212868,1.6086606979370117,0.9090909090909091,0.8031088082901554,0.5138577597988302,0.34915674587719925,0.885763503009506,0.8490198209993293,92.20183486238533,68.34862385321101
9,0.5652435357787132,0.4347564642212868,1.6117422580718994,0.9090909090909091,0.796875,0.5138577597988302,0.34644655742633795,0.8984769937088107,0.8592853612913717,94.4954128440367,66.05504587155963
