,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.21364653243847875,0.7863534675615212,1.2209997177124023,0.21364653243847875,0.7972270363951474,0.045644840822985956,0.6269022445031193,0.2476414942929009,0.7745575764683983,74.47362195410457,75.44757033248082
