,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.2929377350605934,0.7070622649394066,4.036752223968506,0.18143459915611815,0.6948051948051948,0.0531490405384199,0.49127053473062665,0.19905384916137334,0.6914918348628415,74.26160337552743,79.26716141001856
