,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc
0,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
1,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
2,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
3,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
4,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
5,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
6,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
7,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
8,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
9,0.8787187221519479,0.9756042640396329,0.26130870943784457,0.31213989498472,0.43423254425299335,0.5089076946916112
