,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
0,0.7640941434044882,0.23590585659551178,0.0,0.8,0.45652173913043476,0.6112753147235906,0.10769615192403797,0.796574546397135,0.5050830734150128,97.3076923076923,82.3293172690763
